Timestamp,Voltage(V),Current(A),Frequency(Hz),Power(kW),Power Factor,Temperature(C),Fault Type
2026-03-28 19:14:09,229.74,7.09,49.98,1.6,0.98,29.26,Normal
2026-01-09 19:11:26,231.41,7.59,50.02,1.74,0.99,28.62,Normal
2026-06-18 03:13:16,193.77,11.99,49.37,1.88,0.81,39.27,LG Fault
2026-06-19 16:31:01,152.73,16.38,48.54,1.85,0.74,44.76,LL Fault
2026-05-01 04:57:08,198.97,17.41,49.64,3.04,0.88,38.57,LG Fault
2026-06-03 16:13:30,147.86,37.71,47.53,3.21,0.58,61.53,LLL Fault
2026-07-07 22:38:09,104.32,38.69,47.87,2.22,0.55,69.39,LLL Fault
2026-03-08 14:09:48,163.7,23.64,48.59,3.44,0.89,40.28,LL Fault
2026-01-06 13:48:22,229.09,6.64,50.07,1.52,1.0,28.4,Normal
2026-05-02 21:32:57,92.78,39.94,47.2,2.57,0.69,62.9,LLL Fault
2026-01-05 05:19:15,199.83,24.41,49.19,3.77,0.77,48.09,LL Fault
2026-04-09 19:29:13,105.61,25.38,48.61,1.97,0.73,55.77,LLG Fault
2026-02-10 12:51:33,183.07,20.93,49.35,2.76,0.72,41.41,LL Fault
2026-04-01 17:31:34,228.47,6.7,49.91,1.52,0.99,25.01,Normal
2026-01-19 15:23:10,158.74,23.0,48.93,3.25,0.89,51.74,LL Fault
2026-01-29 03:21:16,229.86,5.81,50.03,1.34,1.0,28.16,Normal
2026-01-18 10:56:32,163.47,24.43,48.92,2.65,0.66,50.08,LLG Fault
2026-04-23 22:34:48,228.6,6.85,49.95,1.55,0.99,32.82,Normal
2026-01-27 01:57:52,213.09,12.17,49.76,2.28,0.88,39.88,LG Fault
2026-05-14 19:29:27,156.25,18.94,48.86,2.48,0.84,47.61,LL Fault
2026-05-03 06:38:06,80.65,44.46,48.28,1.8,0.5,59.02,LLL Fault
2026-03-26 10:02:49,210.72,19.04,49.23,3.47,0.86,39.85,LG Fault
2026-06-15 07:49:47,189.83,24.83,48.58,3.99,0.85,44.15,LL Fault
2026-06-25 19:19:41,166.94,22.65,48.65,3.25,0.86,50.69,LL Fault
2026-02-27 23:14:03,156.41,23.4,48.63,3.26,0.89,43.7,LL Fault
2026-04-08 01:38:05,143.59,29.57,47.93,3.24,0.76,50.28,LLG Fault
2026-05-22 11:16:13,187.25,10.44,49.33,1.74,0.89,38.58,LG Fault
2026-01-22 07:12:59,188.2,19.98,49.44,2.87,0.76,51.21,LL Fault
2026-03-16 09:51:23,149.49,32.62,47.79,2.57,0.53,64.84,LLL Fault
2026-01-08 00:14:47,163.78,22.68,48.87,2.44,0.66,53.73,LLG Fault
2026-05-23 11:21:24,94.19,37.59,48.41,1.87,0.53,69.99,LLL Fault
2026-01-15 18:46:22,118.66,34.21,48.47,2.93,0.72,60.15,LLG Fault
2026-03-18 19:34:29,103.54,32.04,48.62,2.46,0.74,47.65,LLG Fault
2026-01-05 21:04:04,230.57,5.64,49.99,1.28,0.98,25.73,Normal
2026-07-03 20:36:19,189.65,17.88,48.56,2.47,0.73,50.14,LL Fault
2026-06-23 16:33:05,149.99,27.77,47.78,2.88,0.69,56.42,LLG Fault
2026-04-25 14:44:34,184.27,14.27,49.02,2.26,0.86,36.65,LG Fault
2026-03-02 23:55:07,203.95,10.42,49.36,1.91,0.9,36.11,LG Fault
2026-04-14 23:19:15,228.78,5.64,49.96,1.28,1.0,25.74,Normal
2026-03-11 12:46:14,131.05,25.3,48.6,2.18,0.66,57.75,LLG Fault
2026-06-21 11:28:37,143.11,31.39,48.97,3.13,0.7,63.99,LLG Fault
2026-04-17 18:50:08,230.13,5.62,50.04,1.28,0.99,33.48,Normal
2026-04-07 09:10:23,156.54,23.75,48.99,2.58,0.69,45.84,LLG Fault
2026-03-13 17:18:15,229.59,6.35,49.93,1.45,0.99,26.26,Normal
2026-02-22 22:28:56,113.59,33.31,48.1,2.91,0.77,56.86,LLG Fault
2026-04-28 01:20:20,229.32,5.16,49.98,1.18,0.99,32.0,Normal
2026-06-01 17:32:32,175.91,24.12,48.52,3.48,0.82,44.21,LL Fault
2026-03-24 13:57:21,182.73,15.73,49.43,2.15,0.75,47.3,LL Fault
2026-01-02 01:39:47,199.77,15.54,49.47,2.63,0.85,40.34,LG Fault
2026-04-24 02:35:32,163.08,18.65,48.69,2.2,0.72,47.2,LL Fault
2026-06-22 23:03:32,230.83,7.02,50.01,1.61,0.99,30.45,Normal
2026-01-20 23:36:23,193.97,24.04,48.8,3.72,0.8,48.22,LL Fault
2026-01-21 06:30:17,178.85,21.18,48.86,3.21,0.85,50.51,LL Fault
2026-05-06 05:05:25,139.66,40.15,48.37,2.91,0.52,74.34,LLL Fault
2026-02-24 05:07:53,229.61,5.97,49.91,1.35,0.98,31.54,Normal
2026-01-17 08:38:33,82.0,34.82,47.03,1.44,0.5,70.04,LLL Fault
2026-02-26 13:11:59,149.88,44.66,47.19,3.52,0.53,66.7,LLL Fault
2026-05-15 05:36:51,151.89,16.02,49.23,2.01,0.82,51.28,LL Fault
2026-02-20 11:07:13,143.26,20.62,47.73,2.1,0.71,52.13,LLG Fault
2026-04-01 13:06:20,229.43,6.1,50.06,1.39,0.99,29.56,Normal
2026-01-30 19:21:13,104.36,37.28,48.21,2.52,0.65,63.14,LLL Fault
2026-01-18 16:20:25,166.64,18.86,49.23,2.54,0.81,51.39,LL Fault
2026-06-24 04:32:33,185.34,24.18,49.14,3.55,0.79,48.18,LL Fault
2026-05-28 19:29:25,131.48,31.85,48.63,3.12,0.75,62.83,LLG Fault
2026-03-28 20:06:42,229.57,5.26,49.92,1.19,0.99,27.61,Normal
2026-05-17 00:29:57,185.05,17.69,49.02,2.92,0.89,36.04,LG Fault
2026-03-09 17:32:39,159.87,24.99,48.74,2.98,0.75,44.43,LL Fault
2026-02-07 23:13:02,197.03,13.88,49.64,2.2,0.8,40.25,LG Fault
2026-03-07 13:32:11,143.64,32.2,48.04,3.23,0.7,48.8,LLG Fault
2026-03-20 08:49:16,177.44,15.97,49.35,2.03,0.72,52.85,LL Fault
2026-04-22 06:04:42,195.33,11.03,49.01,1.85,0.86,37.07,LG Fault
2026-04-10 17:53:20,200.61,14.11,49.58,2.5,0.88,43.4,LG Fault
2026-01-25 11:40:08,217.83,10.85,49.73,1.99,0.84,40.89,LG Fault
2026-01-31 22:03:07,133.56,29.83,48.01,2.59,0.65,47.73,LLG Fault
2026-02-17 02:17:03,183.89,23.48,48.62,3.31,0.77,49.59,LL Fault
2026-05-29 14:40:22,119.17,35.11,47.9,2.69,0.64,60.37,LLL Fault
2026-07-04 05:36:34,158.24,15.73,48.95,2.22,0.89,49.52,LL Fault
2026-05-20 23:26:17,231.86,7.33,49.91,1.67,0.98,34.27,Normal
2026-05-28 12:28:45,229.31,5.83,49.96,1.33,0.99,33.33,Normal
2026-03-07 05:14:44,201.01,12.28,49.01,2.09,0.85,40.43,LG Fault
2026-05-04 04:01:28,200.47,13.83,49.09,2.23,0.8,40.08,LG Fault
2026-05-16 21:01:24,135.57,41.03,47.0,3.36,0.6,71.08,LLL Fault
2026-02-28 21:38:40,231.68,6.41,49.95,1.44,0.97,29.52,Normal
2026-04-20 16:42:54,231.82,6.79,49.98,1.56,0.99,30.2,Normal
2026-06-12 12:37:01,186.11,17.35,49.7,2.76,0.85,40.92,LG Fault
2026-02-19 14:21:32,230.6,6.83,50.02,1.56,0.99,26.13,Normal
2026-03-15 01:37:57,138.39,30.19,47.33,2.62,0.63,55.23,LLL Fault
2026-02-21 20:42:25,157.15,16.72,48.54,1.86,0.71,41.31,LL Fault
2026-05-20 13:36:32,206.52,18.51,49.02,3.5,0.92,43.61,LG Fault
2026-03-16 13:19:14,218.6,11.67,49.33,2.39,0.94,40.92,LG Fault
2026-04-19 08:50:52,209.87,11.99,49.67,2.16,0.86,39.17,LG Fault
2026-02-05 10:31:34,112.71,42.99,47.9,2.49,0.51,68.75,LLL Fault
2026-03-01 21:30:09,191.44,22.49,48.77,3.81,0.89,52.36,LL Fault
2026-02-21 12:50:41,116.27,22.12,47.95,1.75,0.68,50.34,LLG Fault
2026-03-01 01:14:59,231.3,6.0,49.97,1.36,0.98,34.52,Normal
2026-05-20 14:59:07,80.25,41.07,47.78,1.89,0.57,56.69,LLL Fault
2026-06-07 00:28:21,229.84,7.75,50.04,1.76,0.99,32.78,Normal
2026-05-13 11:04:01,228.83,6.44,50.04,1.46,0.99,29.97,Normal
2026-04-05 11:36:55,228.41,5.54,49.91,1.26,1.0,33.84,Normal
2026-03-20 06:56:42,230.3,6.07,49.97,1.39,0.99,28.62,Normal
2026-02-03 05:47:51,202.55,14.55,49.0,2.45,0.83,40.98,LG Fault
2026-05-04 03:01:17,206.24,15.76,49.15,2.87,0.88,37.51,LG Fault
2026-06-15 10:52:12,191.23,19.52,48.72,2.7,0.72,49.65,LL Fault
2026-03-21 19:19:54,230.29,7.27,50.02,1.67,1.0,33.31,Normal
2026-05-27 15:04:14,215.57,14.39,49.61,2.85,0.92,35.68,LG Fault
2026-01-27 06:07:24,134.75,23.8,48.77,2.24,0.7,58.21,LLG Fault
2026-01-02 21:16:25,229.65,6.84,49.93,1.55,0.99,32.1,Normal
2026-01-24 15:09:30,176.71,19.51,48.79,2.84,0.82,52.82,LL Fault
2026-01-24 05:09:13,127.22,41.67,47.01,3.17,0.6,61.43,LLL Fault
2026-01-22 07:24:41,189.88,18.08,49.22,3.05,0.89,38.56,LG Fault
2026-01-04 07:58:17,197.15,12.74,49.61,2.18,0.87,35.89,LG Fault
2026-01-23 01:17:07,219.85,12.42,49.43,2.29,0.84,44.77,LG Fault
2026-05-25 17:08:25,114.36,31.54,48.19,2.33,0.65,57.18,LLG Fault
2026-01-28 23:15:14,120.65,31.39,48.53,2.55,0.67,63.91,LLG Fault
2026-05-21 18:08:04,162.78,23.05,49.11,3.29,0.88,53.75,LL Fault
2026-01-21 14:47:41,180.65,15.31,49.7,2.53,0.91,44.34,LG Fault
2026-06-10 07:29:23,124.67,36.61,48.13,2.86,0.63,55.48,LLL Fault
2026-03-02 12:44:46,214.32,10.69,49.54,1.96,0.85,44.79,LG Fault
2026-04-02 09:35:02,166.8,24.48,49.48,3.29,0.81,50.98,LL Fault
2026-02-14 06:49:09,228.16,5.61,49.93,1.27,0.99,28.78,Normal
2026-06-12 21:39:21,230.97,6.0,49.95,1.37,0.99,30.39,Normal
2026-04-15 00:37:12,229.72,7.22,50.06,1.62,0.98,32.46,Normal
2026-04-24 05:48:39,176.82,27.43,47.51,3.25,0.67,60.69,LLG Fault
2026-07-04 15:42:21,231.31,7.85,50.01,1.8,0.99,34.49,Normal
2026-04-02 01:23:54,121.14,31.7,47.84,2.54,0.66,58.01,LLL Fault
2026-06-18 13:18:39,156.56,19.49,49.49,2.62,0.86,48.02,LL Fault
2026-07-05 09:39:40,185.72,17.08,48.94,2.76,0.87,51.52,LL Fault
2026-06-27 04:58:12,101.33,23.05,48.76,1.59,0.68,54.57,LLG Fault
2026-01-11 01:54:21,159.62,23.83,49.38,3.06,0.8,42.12,LL Fault
2026-05-30 17:45:50,229.17,7.27,50.03,1.63,0.98,30.38,Normal
2026-06-14 18:39:08,137.13,42.69,48.17,3.36,0.57,55.02,LLL Fault
2026-04-25 03:27:08,231.53,7.37,49.92,1.67,0.98,26.89,Normal
2026-06-28 18:55:51,161.95,21.82,48.91,2.83,0.8,49.23,LL Fault
2026-05-11 05:08:01,198.9,24.97,49.09,4.34,0.87,51.37,LL Fault
2026-06-01 00:58:56,203.23,13.39,49.73,2.48,0.91,42.05,LG Fault
2026-02-05 00:58:29,162.27,21.63,47.94,2.22,0.63,49.18,LLG Fault
2026-02-05 04:15:05,164.72,33.94,47.61,3.56,0.64,63.05,LLG Fault
2026-03-20 05:27:37,228.33,7.9,49.94,1.77,0.98,32.89,Normal
2026-03-26 08:58:56,177.84,20.42,48.73,3.11,0.86,44.56,LL Fault
2026-06-13 02:31:43,158.75,20.15,48.62,2.46,0.77,48.22,LL Fault
2026-04-30 02:01:10,136.74,32.09,47.87,2.73,0.62,55.62,LLG Fault
2026-03-19 12:19:22,206.34,17.77,49.22,3.09,0.84,41.63,LG Fault
2026-04-28 13:14:11,229.7,6.78,49.98,1.52,0.97,30.78,Normal
2026-02-15 18:44:56,217.66,18.84,49.48,3.87,0.94,43.01,LG Fault
2026-04-19 02:02:39,209.14,12.81,49.18,2.39,0.89,41.18,LG Fault
2026-03-27 22:16:54,185.71,16.93,49.32,2.61,0.83,52.66,LL Fault
2026-04-14 21:10:04,84.5,39.52,48.08,1.77,0.53,70.65,LLL Fault
2026-03-29 07:34:02,229.08,6.44,49.98,1.46,0.99,29.25,Normal
2026-04-27 22:32:38,209.2,18.13,49.52,3.18,0.84,41.65,LG Fault
2026-02-09 11:52:55,230.79,6.57,49.99,1.51,0.99,28.75,Normal
2026-04-19 08:50:01,132.88,42.13,47.19,3.11,0.56,58.0,LLL Fault
2026-01-22 03:06:11,228.74,6.97,49.96,1.58,0.99,29.04,Normal
2026-01-27 14:14:54,111.16,31.76,48.28,2.32,0.66,60.0,LLL Fault
2026-05-26 05:36:25,231.43,5.98,49.94,1.38,1.0,28.87,Normal
2026-05-21 21:27:09,106.5,33.74,48.13,2.48,0.69,74.42,LLL Fault
2026-01-11 06:28:46,231.62,7.29,50.07,1.68,0.99,31.0,Normal
2026-01-23 13:22:30,118.45,21.49,47.63,1.97,0.77,49.25,LLG Fault
2026-05-24 21:37:12,145.97,32.97,47.41,2.59,0.54,60.4,LLL Fault
2026-05-20 00:31:16,164.81,22.09,48.9,2.88,0.79,43.43,LL Fault
2026-05-21 15:08:26,130.09,42.3,47.07,3.01,0.55,72.25,LLL Fault
2026-01-27 09:58:59,180.83,23.95,49.11,3.44,0.79,44.84,LL Fault
2026-04-24 16:15:29,133.66,25.31,48.15,2.13,0.63,49.51,LLG Fault
2026-01-27 15:30:08,115.27,33.0,47.07,2.58,0.68,72.44,LLL Fault
2026-04-25 02:26:31,95.06,33.28,47.45,1.87,0.59,62.44,LLL Fault
2026-02-06 07:41:47,159.21,16.08,49.33,2.24,0.87,43.81,LL Fault
2026-04-28 15:54:39,111.38,34.91,48.28,2.42,0.62,46.28,LLG Fault
2026-06-17 06:20:29,228.7,6.95,50.02,1.58,0.99,33.87,Normal
2026-01-12 14:12:56,159.47,22.7,48.16,2.59,0.71,59.67,LLG Fault
2026-04-10 19:38:43,94.03,43.42,47.95,2.12,0.52,72.46,LLL Fault
2026-01-11 06:29:47,158.83,18.44,48.97,2.53,0.86,41.35,LL Fault
2026-03-08 16:49:47,228.24,5.05,50.03,1.13,0.98,26.9,Normal
2026-06-16 17:59:28,216.03,12.07,49.35,2.46,0.94,40.86,LG Fault
2026-02-04 02:01:21,134.24,29.53,47.55,2.55,0.64,55.17,LLG Fault
2026-06-24 12:08:26,129.55,34.23,47.27,2.73,0.62,64.93,LLL Fault
2026-03-01 00:09:08,142.35,31.38,48.57,3.38,0.76,62.12,LLG Fault
2026-02-10 02:27:39,105.18,24.75,47.83,1.92,0.74,45.6,LLG Fault
2026-04-16 08:10:03,156.04,21.31,48.7,2.39,0.72,42.91,LL Fault
2026-01-27 17:03:35,231.92,7.97,49.98,1.79,0.97,31.03,Normal
2026-04-26 16:40:58,121.37,21.63,48.64,1.81,0.69,57.17,LLG Fault
2026-04-27 18:08:12,230.77,7.37,49.99,1.69,1.0,34.23,Normal
2026-05-25 08:27:39,202.85,14.83,49.58,2.79,0.93,36.12,LG Fault
2026-06-25 15:18:49,105.77,23.52,48.75,1.51,0.61,59.01,LLG Fault
2026-04-01 10:06:57,179.99,32.04,48.97,3.71,0.64,54.18,LLG Fault
2026-06-23 10:09:28,166.48,18.93,48.78,2.44,0.78,44.01,LL Fault
2026-03-26 01:54:14,195.29,20.8,49.44,3.08,0.76,42.74,LL Fault
2026-02-26 16:41:49,204.63,17.26,49.12,3.25,0.92,44.25,LG Fault
2026-06-06 18:22:14,228.42,6.73,50.01,1.5,0.97,27.9,Normal
2026-01-21 11:40:09,170.38,25.46,47.73,3.13,0.72,51.48,LLG Fault
2026-05-17 00:41:49,122.59,27.12,47.59,2.01,0.6,51.59,LLG Fault
2026-04-22 21:09:43,208.85,15.4,49.7,2.8,0.87,37.23,LG Fault
2026-04-08 15:19:32,182.61,19.35,49.79,3.32,0.94,41.69,LG Fault
2026-05-11 07:38:05,229.49,5.32,50.05,1.21,0.99,28.73,Normal
2026-01-13 17:09:40,158.15,26.68,47.78,2.99,0.71,61.78,LLG Fault
2026-05-24 08:00:39,109.24,33.16,48.27,2.69,0.74,63.72,LLG Fault
2026-05-20 11:08:16,157.43,22.5,47.54,2.2,0.62,52.15,LLG Fault
2026-03-11 06:42:42,198.7,14.28,49.08,2.49,0.88,35.21,LG Fault
2026-01-30 07:27:22,212.98,13.0,49.75,2.61,0.94,37.8,LG Fault
2026-06-01 18:15:06,139.41,34.76,47.58,2.63,0.54,55.5,LLL Fault
2026-06-03 10:44:59,230.17,7.55,49.98,1.72,0.99,32.18,Normal
2026-02-10 07:05:38,145.32,36.02,48.04,2.66,0.51,58.17,LLL Fault
2026-05-05 00:27:14,136.58,36.9,48.35,3.46,0.69,72.56,LLL Fault
2026-06-11 10:13:52,189.21,18.66,48.75,2.6,0.74,42.44,LL Fault
2026-06-13 15:42:18,118.76,34.9,47.21,2.34,0.57,64.24,LLL Fault
2026-06-07 20:55:12,92.34,34.59,47.83,1.75,0.55,63.72,LLL Fault
2026-02-02 12:58:52,131.55,27.02,48.57,2.48,0.7,64.42,LLG Fault
2026-02-20 03:33:39,230.14,5.95,49.92,1.33,0.97,33.84,Normal
2026-02-15 03:25:18,210.54,12.37,49.41,2.44,0.94,36.14,LG Fault
2026-01-01 04:42:53,111.89,39.0,47.02,2.82,0.65,55.23,LLL Fault
2026-01-13 14:15:47,228.34,6.16,50.05,1.38,0.98,27.32,Normal
2026-06-19 03:14:56,103.66,41.03,48.0,2.45,0.58,61.23,LLL Fault
2026-06-16 23:44:02,109.1,40.45,47.2,2.82,0.64,55.22,LLL Fault
2026-03-23 17:35:13,116.98,36.29,47.4,2.48,0.58,59.21,LLL Fault
2026-06-22 17:48:42,100.28,26.25,47.96,1.71,0.65,60.3,LLG Fault
2026-01-02 20:56:48,214.36,15.73,49.33,3.06,0.91,43.63,LG Fault
2026-01-03 02:06:00,167.53,20.5,48.89,2.89,0.84,48.63,LL Fault
2026-03-15 22:37:14,99.21,38.6,47.81,2.5,0.65,60.42,LLL Fault
2026-04-15 10:19:10,209.35,16.24,49.03,2.84,0.83,40.0,LG Fault
2026-05-10 14:35:32,173.4,21.11,49.06,2.79,0.76,43.49,LL Fault
2026-07-02 12:50:35,231.44,7.8,50.1,1.78,0.99,31.72,Normal
2026-06-28 00:57:20,107.24,34.0,47.5,1.92,0.53,73.69,LLL Fault
2026-03-16 19:01:53,193.77,19.25,48.76,3.34,0.89,52.09,LL Fault
2026-04-16 16:47:25,116.86,31.35,48.65,2.84,0.77,61.76,LLG Fault
2026-07-08 11:08:53,181.9,18.47,49.32,3.1,0.92,36.65,LG Fault
2026-04-26 00:09:24,189.32,17.81,49.7,3.2,0.95,38.41,LG Fault
2026-05-09 00:23:19,201.1,12.96,49.49,2.15,0.82,41.18,LG Fault
2026-03-17 10:29:56,230.04,5.68,49.98,1.29,0.99,34.24,Normal
2026-06-26 08:58:35,115.25,31.65,48.81,2.78,0.76,55.64,LLG Fault
2026-01-12 04:18:49,231.66,6.52,49.95,1.48,0.98,28.76,Normal
2026-05-18 22:45:42,193.78,19.24,48.9,2.66,0.71,53.02,LL Fault
2026-02-20 03:21:05,122.34,34.08,48.16,2.59,0.62,60.77,LLL Fault
2026-02-10 16:42:47,135.79,42.12,47.03,3.89,0.68,56.12,LLL Fault
2026-06-11 04:01:57,114.53,35.72,48.38,2.63,0.64,70.94,LLL Fault
2026-02-13 09:08:06,230.89,7.58,49.97,1.7,0.97,26.18,Normal
2026-04-14 06:22:35,178.5,33.59,47.98,3.74,0.62,46.67,LLG Fault
2026-02-13 09:03:48,198.76,24.52,49.21,4.16,0.85,47.18,LL Fault
2026-02-03 09:16:03,181.5,21.03,48.86,3.09,0.81,46.39,LL Fault
2026-03-26 17:52:43,195.48,18.94,49.06,3.05,0.82,44.33,LG Fault
2026-02-02 11:18:17,181.15,22.24,49.25,2.91,0.72,41.68,LL Fault
2026-01-24 02:43:39,130.29,23.82,47.57,1.99,0.64,64.76,LLG Fault
2026-02-04 09:43:33,230.0,6.96,49.95,1.56,0.97,27.48,Normal
2026-03-03 20:38:26,138.76,31.2,47.94,2.4,0.55,59.88,LLL Fault
2026-05-05 18:02:28,171.51,22.41,48.55,3.15,0.82,48.81,LL Fault
2026-06-22 14:32:25,174.81,21.97,49.35,3.26,0.85,40.58,LL Fault
2026-02-03 17:38:16,152.21,19.95,49.32,2.7,0.89,45.88,LL Fault
2026-01-10 04:52:47,146.12,38.09,47.94,3.48,0.62,71.07,LLL Fault
2026-04-29 20:58:11,169.96,25.38,48.9,3.44,0.8,57.46,LLG Fault
2026-01-18 05:42:31,129.14,21.68,48.59,1.88,0.67,52.24,LLG Fault
2026-03-10 20:13:52,114.88,33.18,48.26,2.94,0.77,47.89,LLG Fault
2026-05-31 19:24:27,192.54,12.55,49.24,2.29,0.95,43.12,LG Fault
2026-01-12 09:22:35,128.78,44.74,48.01,2.97,0.52,61.34,LLL Fault
2026-01-30 04:35:53,110.69,23.0,48.7,1.83,0.72,55.0,LLG Fault
2026-01-12 10:06:22,162.93,28.8,48.64,3.58,0.76,50.03,LLG Fault
2026-01-20 11:50:33,231.91,5.83,49.93,1.34,0.99,28.22,Normal
2026-01-01 02:06:34,228.7,5.25,49.94,1.2,1.0,33.61,Normal
2026-05-05 06:50:15,131.26,33.31,48.33,2.87,0.66,55.62,LLG Fault
2026-06-22 22:44:26,143.9,27.81,47.74,2.99,0.75,62.95,LLG Fault
2026-07-09 21:23:17,177.41,22.76,49.05,3.18,0.79,44.18,LL Fault
2026-03-23 02:38:29,231.54,7.59,49.9,1.74,0.99,30.84,Normal
2026-03-06 19:45:46,169.03,20.01,48.64,2.71,0.8,48.45,LL Fault
2026-04-28 05:27:14,229.91,6.74,49.95,1.51,0.98,34.02,Normal
2026-04-06 02:26:04,136.54,20.82,48.74,2.0,0.7,59.77,LLG Fault
2026-04-12 05:27:37,160.92,27.64,47.86,3.05,0.69,55.63,LLG Fault
2026-04-22 07:40:28,188.27,13.08,49.07,2.33,0.95,39.6,LG Fault
2026-01-17 21:11:34,181.26,15.11,49.11,2.28,0.83,49.44,LL Fault
2026-03-18 22:21:59,176.24,24.4,48.68,3.83,0.89,47.47,LL Fault
2026-04-27 16:13:01,199.09,24.19,49.15,3.96,0.82,43.32,LL Fault
2026-05-29 11:52:27,183.99,10.57,49.35,1.72,0.89,44.06,LG Fault
2026-02-03 15:23:28,178.04,20.58,48.89,3.15,0.86,45.71,LL Fault
2026-02-17 05:40:10,187.58,16.37,49.04,2.63,0.86,37.3,LG Fault
2026-03-27 23:46:46,129.73,34.3,47.67,2.34,0.53,60.98,LLL Fault
2026-04-01 04:24:13,215.34,14.29,49.52,2.54,0.82,38.94,LG Fault
2026-02-12 14:38:31,160.26,27.78,48.22,3.02,0.68,60.98,LLG Fault
2026-01-08 20:27:34,113.12,31.05,48.06,2.43,0.69,63.69,LLL Fault
2026-01-17 05:27:42,230.62,7.13,50.09,1.61,0.98,26.09,Normal
2026-01-16 21:03:50,215.86,16.14,49.18,3.05,0.87,43.72,LG Fault
2026-04-21 17:24:05,228.94,6.02,49.9,1.36,0.99,26.91,Normal
2026-05-20 23:40:32,128.64,20.72,48.56,2.08,0.78,55.14,LLG Fault
2026-01-26 11:04:13,110.68,43.62,48.32,2.96,0.61,69.61,LLL Fault
2026-04-11 09:12:15,105.53,43.58,47.71,2.95,0.64,63.06,LLL Fault
2026-04-21 11:00:13,211.05,13.72,49.42,2.52,0.87,38.78,LG Fault
2026-05-09 14:24:54,230.49,6.87,49.96,1.57,0.99,30.3,Normal
2026-02-15 00:54:29,116.39,31.09,47.26,2.4,0.66,68.9,LLL Fault
2026-04-29 15:39:33,186.37,17.58,49.04,3.07,0.94,40.87,LG Fault
2026-03-26 04:50:02,189.06,19.92,49.3,3.02,0.8,37.76,LG Fault
2026-01-30 14:42:05,229.39,5.44,50.04,1.24,0.99,30.95,Normal
2026-05-13 10:24:09,131.07,27.54,48.84,2.64,0.73,52.12,LLG Fault
2026-06-20 13:53:11,137.5,30.79,47.35,2.17,0.51,66.56,LLL Fault
2026-01-08 23:49:35,230.64,5.18,50.0,1.18,0.99,33.91,Normal
2026-05-19 05:35:47,229.49,5.2,49.97,1.18,0.99,33.73,Normal
2026-06-18 01:35:29,219.76,16.82,49.2,3.05,0.83,43.8,LG Fault
2026-03-26 08:43:07,112.81,38.03,47.6,2.32,0.54,61.58,LLL Fault
2026-02-05 14:19:26,197.47,12.39,49.67,2.27,0.93,36.23,LG Fault
2026-07-03 06:44:46,96.45,35.58,47.73,2.19,0.64,64.6,LLL Fault
2026-01-31 05:30:11,153.95,21.54,48.65,2.38,0.72,49.87,LLG Fault
2026-02-10 04:56:50,92.69,32.76,48.18,1.57,0.52,59.82,LLL Fault
2026-02-04 01:02:56,215.07,15.74,49.43,2.88,0.85,44.44,LG Fault
2026-06-29 00:24:24,201.44,19.84,49.8,3.56,0.89,41.53,LG Fault
2026-01-12 05:29:12,230.59,5.77,50.04,1.33,1.0,27.87,Normal
2026-01-28 06:30:30,231.41,6.87,50.04,1.59,1.0,25.48,Normal
2026-03-07 11:01:47,200.09,18.15,49.15,3.09,0.85,43.93,LG Fault
2026-06-13 21:11:58,181.36,18.93,49.1,2.98,0.87,35.98,LG Fault
2026-06-16 06:31:21,186.28,19.02,49.71,3.23,0.91,36.95,LG Fault
2026-05-27 17:34:02,123.17,39.34,48.49,3.21,0.66,59.84,LLL Fault
2026-03-20 04:58:19,98.49,35.45,47.92,1.8,0.52,62.86,LLL Fault
2026-04-08 19:59:24,194.19,22.73,48.9,3.69,0.83,41.56,LL Fault
2026-03-05 19:15:57,100.61,37.22,47.38,2.52,0.67,69.05,LLL Fault
2026-07-05 03:13:21,111.09,32.36,48.1,1.81,0.5,66.02,LLL Fault
2026-05-17 23:03:43,127.52,23.13,48.68,2.25,0.76,62.37,LLG Fault
2026-04-22 20:35:06,199.52,10.35,49.73,1.76,0.85,42.28,LG Fault
2026-05-13 23:59:53,228.03,7.96,50.0,1.79,0.98,27.1,Normal
2026-05-26 21:54:23,180.34,11.65,49.48,1.8,0.86,37.27,LG Fault
2026-06-26 01:50:33,138.65,30.68,48.21,2.64,0.62,61.65,LLL Fault
2026-04-27 11:59:25,229.32,7.9,50.08,1.8,0.99,28.94,Normal
2026-03-22 09:01:21,105.79,34.87,47.49,2.26,0.61,57.34,LLL Fault
2026-06-12 00:03:47,170.56,31.01,48.32,3.62,0.68,57.4,LLG Fault
2026-04-01 10:21:49,229.47,6.98,49.97,1.57,0.98,25.03,Normal
2026-05-29 14:23:39,192.1,16.15,49.12,2.5,0.81,40.39,LG Fault
2026-01-31 07:24:09,131.94,43.32,48.11,3.83,0.67,73.65,LLL Fault
2026-03-27 15:47:41,175.71,33.2,47.5,4.47,0.77,62.52,LLG Fault
2026-06-22 21:29:18,185.14,14.21,49.38,2.19,0.83,39.39,LG Fault
2026-04-29 12:03:32,159.91,20.62,48.68,2.56,0.78,50.77,LL Fault
2026-07-05 20:31:50,144.91,37.52,48.5,3.77,0.69,74.11,LLL Fault
2026-04-11 01:27:44,149.39,32.94,47.9,3.55,0.72,56.08,LLG Fault
2026-01-13 18:53:55,174.97,22.32,49.36,3.22,0.82,44.83,LL Fault
